utterance_id,token_index,error_type,source_word,source_pos,source_dep,destination_word,destination_pos,destination_dep
n000329-fn000847-1753.1091-1754.3522,1,insertion,<ins>,<ins>,<ins>,dan,ADV,mark
n000329-fn000847-1753.1091-1754.3522,2,substitution,da,PROPN,ROOT,daar,ADV,ROOT
n000329-fn000847-1756.0447-1758.3117,3,substitution,mij,PRON,nmod:poss,mijn,PRON,nmod:poss
n000329-fn000847-1756.0447-1758.3117,5,substitution,geven,VERB,ROOT,heeft,AUX,ROOT
n000329-fn000847-177.6528-179.2986,2,substitution,vriendelijk,ADJ,ROOT,verlinderlijk,ADJ,ROOT
n000329-fn000847-1788.7506-1791.2350,0,deletion,s,NOUN,ROOT,<del>,<del>,<del>
n000329-fn000847-1788.7506-1791.2350,2,substitution,bloemen,NOUN,acl:relcl,ploemen,NOUN,ROOT
n000329-fn000847-179.2986-180.7426,1,substitution,ze,PRON,nsubj,daar,ADV,ROOT
n000329-fn000847-179.2986-180.7426,2,substitution,kunnen,AUX,ROOT,konden,AUX,ROOT
n000329-fn000847-1793.5331-1794.1056,0,substitution,zetten,VERB,ROOT,zeten,VERB,ROOT
n000329-fn000847-181.3482-183.0873,0,substitution,altijd,ADV,advmod,oude,ADJ,amod
n000329-fn000847-181.3482-183.0873,1,substitution,je,PRON,ROOT,tijd,NOUN,ROOT
n000329-fn000847-1810.7429-1813.6775,1,substitution,denke,VERB,ROOT,denk,VERB,ROOT
n000329-fn000847-1810.7429-1813.6775,4,substitution,chine,PROPN,ccomp,een,DET,det
n000329-fn000847-1810.7429-1813.6775,7,deletion,dus,ADV,advmod,<del>,<del>,<del>
n000329-fn000847-1814.1379-1815.4267,0,deletion,dus,ADV,mark,<del>,<del>,<del>
n000329-fn000847-1814.1379-1815.4267,1,deletion,vin,NOUN,ROOT,<del>,<del>,<del>
n000329-fn000847-1814.1379-1815.4267,3,insertion,<ins>,<ins>,<ins>,vindt,VERB,ROOT
n000329-fn000847-1815.4267-1817.2434,0,deletion,we,PRON,nsubj,<del>,<del>,<del>
n000329-fn000847-1815.4267-1817.2434,1,deletion,vinde,VERB,ROOT,<del>,<del>,<del>
n000329-fn000847-1819.2464-1821.0166,1,insertion,<ins>,<ins>,<ins>,hield,VERB,ROOT
n000329-fn000847-1819.2464-1821.0166,2,substitution,geld,NOUN,nsubj,in,ADP,obl
n000329-fn000847-1819.2464-1821.0166,3,substitution,is,AUX,ROOT,de,DET,det
n000329-fn000847-1823.2551-1824.8701,2,insertion,<ins>,<ins>,<ins>,om,ADP,case
n000329-fn000847-1823.2551-1824.8701,3,substitution,omdat,SCONJ,ROOT,dat,PRON,obl
n000329-fn000847-1825.3047-1827.1214,0,insertion,<ins>,<ins>,<ins>,eh,INTJ,ROOT
n000329-fn000847-1825.3047-1827.1214,2,insertion,<ins>,<ins>,<ins>,eh,INTJ,fixed
n000329-fn000847-1827.1214-1828.7297,1,insertion,<ins>,<ins>,<ins>,ja,INTJ,cc
n000329-fn000847-1827.1214-1828.7297,2,substitution,jij,PRON,nsubj,je,PRON,nsubj
n000329-fn000847-1827.1214-1828.7297,4,deletion,om,ADP,case,<del>,<del>,<del>
n000329-fn000847-1827.1214-1828.7297,5,deletion,ge,PRON,obl,<del>,<del>,<del>
n000329-fn000847-183.0873-184.9661,1,deletion,be,PROPN,fixed,<del>,<del>,<del>
n000329-fn000847-1831.0253-1832.8182,3,deletion,je,PRON,parataxis,<del>,<del>,<del>
n000329-fn000847-1832.8182-1835.0859,1,substitution,leuk,ADJ,xcomp,log,NOUN,nsubj
n000329-fn000847-1835.8835-1837.9797,2,insertion,<ins>,<ins>,<ins>,vind,VERB,ROOT
n000329-fn000847-1835.8835-1837.9797,3,substitution,vinde,VERB,ROOT,de,DET,det
n000329-fn000847-1835.8835-1837.9797,4,substitution,geld,NOUN,obj,held,NOUN,nsubj
n000329-fn000847-1838.4611-1839.8742,0,substitution,'t,DET,det,het,DET,det
n000329-fn000847-1848.9749-1849.5321,1,insertion,<ins>,<ins>,<ins>,weet,VERB,ROOT
n000329-fn000847-1848.9749-1849.5321,2,insertion,<ins>,<ins>,<ins>,het,PRON,expl
n000329-fn000847-1849.5321-1852.2026,2,deletion,chinese,ADJ,amod,<del>,<del>,<del>
n000329-fn000847-1849.5321-1852.2026,4,insertion,<ins>,<ins>,<ins>,en,CCONJ,cc
n000329-fn000847-1849.5321-1852.2026,5,insertion,<ins>,<ins>,<ins>,chinezen,NOUN,conj
n000329-fn000847-1849.5321-1852.2026,6,substitution,dunno,ADJ,xcomp,doen,VERB,ROOT
n000329-fn000847-1849.5321-1852.2026,7,substitution,wil,VERB,ROOT,wel,ADV,advmod
n000329-fn000847-1854.0348-1856.0925,1,substitution,chinese,ADJ,amod,chinees,PROPN,nsubj
n000329-fn000847-1854.0348-1856.0925,2,substitution,gerechten,NOUN,parataxis,gelachten,VERB,ROOT
n000329-fn000847-1856.0925-1858.0047,3,substitution,gerechten,NOUN,ROOT,gelukkigheid,NOUN,ROOT
n000329-fn000847-1858.0047-1859.0141,0,deletion,dus,ADV,ROOT,<del>,<del>,<del>
n000329-fn000847-1859.8528-1860.9706,0,insertion,<ins>,<ins>,<ins>,ik,PRON,nsubj
n000329-fn000847-1859.8528-1860.9706,1,insertion,<ins>,<ins>,<ins>,vind,VERB,ROOT
n000329-fn000847-1859.8528-1860.9706,2,substitution,vinde,VERB,ROOT,het,PRON,expl
n000329-fn000847-1859.8528-1860.9706,3,substitution,dat,SCONJ,nsubj,altijd,ADV,advmod
n000329-fn000847-1869.2403-1870.5448,1,substitution,'s,DET,nsubj,is,AUX,cop
n000329-fn000847-1873.1532-1873.8054,1,insertion,<ins>,<ins>,<ins>,eh,INTJ,fixed
n000329-fn000847-1874.4421-1876.3040,2,deletion,veel,DET,det,<del>,<del>,<del>
n000329-fn000847-1874.4421-1876.3040,3,substitution,r,SYM,obj,vier,NUM,nummod
n000329-fn000847-1874.4421-1876.3040,4,substitution,chinees,PROPN,ROOT,chinezen,NOUN,obj
n000329-fn000847-1876.3040-1878.3763,0,insertion,<ins>,<ins>,<ins>,het,DET,det
n000329-fn000847-1876.3040-1878.3763,1,insertion,<ins>,<ins>,<ins>,beste,ADJ,amod
n000329-fn000847-1876.3040-1878.3763,2,substitution,restaurants,NOUN,ROOT,land,NOUN,ROOT
n000329-fn000847-1878.8265-1879.6806,0,insertion,<ins>,<ins>,<ins>,het,PRON,nsubj
n000329-fn000847-1878.8265-1879.6806,1,substitution,iets,PRON,nmod,is,AUX,ROOT
n000329-fn000847-1878.8265-1879.6806,2,substitution,te,ADP,ROOT,de,DET,ROOT
n000329-fn000847-188.7539-189.6262,0,deletion,en,CCONJ,ROOT,<del>,<del>,<del>
n000329-fn000847-1880.4958-1881.5829,1,substitution,wat,PRON,obj,maar,CCONJ,advmod
n000329-fn000847-1884.5795-1885.8826,2,substitution,gerechten,NOUN,ROOT,gerechtigheid,NOUN,ROOT
n000329-fn000847-1885.8826-1887.5920,5,substitution,nederlands,PROPN,nmod,nederland,PROPN,nmod
n000329-fn000847-1891.2749-1893.9301,0,deletion,het,DET,det,<del>,<del>,<del>
n000329-fn000847-1891.2749-1893.9301,1,substitution,meer,PRON,fixed,maar,CCONJ,cc
n000329-fn000847-1894.3289-1896.8286,3,insertion,<ins>,<ins>,<ins>,een,DET,det
n000329-fn000847-1894.3289-1896.8286,4,substitution,graag,ADV,advmod,glaas,NOUN,obj
n000329-fn000847-1896.8286-1897.8534,0,substitution,mezelf,PRON,obj,meneer,NOUN,ROOT
n000329-fn000847-1896.8286-1897.8534,1,substitution,koken,VERB,ROOT,afkoog,NOUN,appos
n000329-fn000847-1908.0082-1910.0733,2,deletion,ch,VERB,det,<del>,<del>,<del>
n000329-fn000847-191.1634-192.7161,0,deletion,en,CCONJ,cc,<del>,<del>,<del>
n000329-fn000847-191.1634-192.7161,1,deletion,pt,NOUN,ROOT,<del>,<del>,<del>
n000329-fn000847-191.1634-192.7161,3,substitution,derde,ADJ,ROOT,deden,VERB,ROOT
n000329-fn000847-193.2283-195.7903,0,substitution,wil,VERB,ROOT,ik,PRON,nsubj
n000329-fn000847-198.6318-200.0139,1,substitution,de,DET,punct,dit,PRON,ROOT
n000329-fn000847-200.0139-202.1410,0,substitution,derde,ADJ,xcomp,dat,PRON,obj
n000329-fn000847-200.0139-202.1410,3,deletion,ze,PRON,nsubj,<del>,<del>,<del>
n000329-fn000847-200.0139-202.1410,4,deletion,wil,VERB,ROOT,<del>,<del>,<del>
n000329-fn000847-200.0139-202.1410,5,substitution,ik,PRON,ROOT,zeggen,VERB,xcomp
n000329-fn000847-202.1410-203.7407,2,deletion,ger,PROPN,nmod,<del>,<del>,<del>
n000329-fn000847-204.4083-206.2251,1,deletion,wink,NOUN,ROOT,<del>,<del>,<del>
n000329-fn000847-204.4083-206.2251,2,deletion,het,DET,det,<del>,<del>,<del>
n000329-fn000847-206.2251-208.4456,0,substitution,het,DET,det,de,DET,det
n000329-fn000847-208.4456-210.8508,1,insertion,<ins>,<ins>,<ins>,je,PRON,nsubj
n000329-fn000847-208.4456-210.8508,4,deletion,veel,DET,det,<del>,<del>,<del>
n000329-fn000847-208.4456-210.8508,5,substitution,geld,NOUN,obj,virogeerts,NOUN,obj
n000329-fn000847-214.3951-215.3889,0,insertion,<ins>,<ins>,<ins>,en,CCONJ,cc
n000329-fn000847-214.3951-215.3889,1,insertion,<ins>,<ins>,<ins>,de,DET,det
n000329-fn000847-214.3951-215.3889,2,substitution,eindelijk,ADJ,ROOT,luk,PROPN,ROOT
n000329-fn000847-220.0491-222.3784,3,substitution,beroemde,ADJ,amod,bloemde,VERB,amod
n000329-fn000847-222.3784-224.9713,1,deletion,kun,AUX,ROOT,<del>,<del>,<del>
n000329-fn000847-222.3784-224.9713,4,substitution,hierna,ADV,advmod,je,PRON,iobj
n000329-fn000847-222.3784-224.9713,5,substitution,daar,ADV,advmod,nadenken,VERB,ROOT
n000329-fn000847-224.9713-227.3071,0,insertion,<ins>,<ins>,<ins>,een,DET,det
n000329-fn000847-241.5631-242.6536,0,substitution,naar,ADP,case,nou,ADV,mark
n000329-fn000847-241.5631-242.6536,1,substitution,de,DET,det,dat,PRON,nsubj
n000329-fn000847-241.5631-242.6536,2,substitution,stad,NOUN,ROOT,staat,VERB,ROOT
n000329-fn000847-243.9579-244.9673,1,insertion,<ins>,<ins>,<ins>,te,ADP,mark
n000329-fn000847-243.9579-244.9673,2,substitution,pezoeken,NOUN,ROOT,zoeken,VERB,ROOT
n000329-fn000847-244.9673-246.9238,2,deletion,is,AUX,ROOT,<del>,<del>,<del>
n000329-fn000847-246.9238-248.5696,1,substitution,grote,ADJ,amod,groot,ADJ,amod
n000329-fn000847-246.9238-248.5696,2,substitution,stad,NOUN,nsubj,staat,NOUN,ROOT
n000329-fn000847-251.9309-253.6699,0,substitution,wil,VERB,ROOT,weer,ADV,amod
n000329-fn000847-251.9309-253.6699,1,substitution,ik,PRON,nsubj,al,ADV,advmod
n000329-fn000847-251.9309-253.6699,2,substitution,naar,ADP,ROOT,een,DET,det
n000329-fn000847-251.9309-253.6699,3,substitution,de,DET,ROOT,genade,NOUN,ROOT
n000329-fn000847-253.6699-256.4804,0,deletion,parks,NOUN,ROOT,<del>,<del>,<del>
n000329-fn000847-253.6699-256.4804,1,substitution,daar,ADV,amod,parkers,NOUN,ROOT
n000329-fn000847-258.9493-260.6156,1,substitution,mooie,ADJ,ROOT,mooier,ADJ,ROOT
n000329-fn000847-26.3697-28.2412,3,substitution,londen,PROPN,obl,landen,NOUN,obl
n000329-fn000847-261.1281-261.8888,0,substitution,parks,PROPN,ROOT,paks,NOUN,ROOT
n000329-fn000847-262.7584-264.1714,0,substitution,parks,NOUN,ROOT,pak,PROPN,nsubj
n000329-fn000847-262.7584-264.1714,1,substitution,daar,ADV,amod,sta,VERB,ROOT
n000329-fn000847-265.4447-266.0911,0,deletion,ja,INTJ,ROOT,<del>,<del>,<del>
n000329-fn000847-270.7015-271.8350,1,insertion,<ins>,<ins>,<ins>,de,DET,fixed
n000329-fn000847-275.3909-277.5504,1,substitution,omdat,SCONJ,mark,om,ADP,compound:prt
n000329-fn000847-275.3909-277.5504,2,substitution,ik,PRON,ROOT,dat,SCONJ,ROOT
n000329-fn000847-275.3909-277.5504,3,substitution,wi,PROPN,appos,ze,PRON,parataxis
n000329-fn000847-277.5504-278.4665,1,insertion,<ins>,<ins>,<ins>,gedaan,VERB,ROOT
n000329-fn000847-279.3205-280.9192,2,substitution,universiteiten,NOUN,ROOT,universiteit,NOUN,ROOT
n000329-fn000847-28.8622-30.2866,0,insertion,<ins>,<ins>,<ins>,om,ADP,mark
n000329-fn000847-28.8622-30.2866,1,insertion,<ins>,<ins>,<ins>,daar,ADV,advmod
n000329-fn000847-28.8622-30.2866,2,substitution,omdat,SCONJ,mark,te,ADP,mark
n000329-fn000847-28.8622-30.2866,3,substitution,londen,PROPN,ROOT,landen,VERB,ROOT
n000329-fn000847-280.9192-283.0782,1,substitution,londen,PROPN,obl,landen,NOUN,ROOT
n000329-fn000847-280.9192-283.0782,2,substitution,wil,VERB,ROOT,weer,ADV,advmod
n000329-fn000847-280.9192-283.0782,3,substitution,studeren,VERB,xcomp,studeel,NOUN,ROOT
n000329-fn000847-296.7034-299.4983,0,substitution,eerste,ADJ,dep,eerst,ADV,advmod
n000329-fn000847-296.7034-299.4983,6,substitution,vlieg,VERB,xcomp,vliegtuig,NOUN,obl
n000329-fn000847-30.2866-32.1696,0,substitution,één,NUM,det,en,CCONJ,cc
n000329-fn000847-30.2866-32.1696,1,substitution,heel,ADJ,advmod,geen,DET,det
n000329-fn000847-302.6225-304.3461,3,deletion,met,ADP,obl,<del>,<del>,<del>
n000329-fn000847-302.6225-304.3461,4,substitution,de,DET,ROOT,gemetst,VERB,ROOT
n000329-fn000847-304.9206-305.8056,0,substitution,boot,NOUN,ROOT,bout,NOUN,ROOT
n000329-fn000847-306.2715-308.5851,0,deletion,naar,ADP,case,<del>,<del>,<del>
n000329-fn000847-306.2715-308.5851,1,deletion,de,DET,ROOT,<del>,<del>,<del>
n000329-fn000847-306.2715-308.5851,2,substitution,naar,ADP,case,na,ADP,case
n000329-fn000847-306.2715-308.5851,3,substitution,daar,ADV,nmod,dat,PRON,ROOT
n000329-fn000847-311.8241-313.2836,0,substitution,dus,ADV,mark,dat,SCONJ,mark
n000329-fn000847-311.8241-313.2836,2,substitution,wil,VERB,ROOT,jouw,PRON,nmod:poss
n000329-fn000847-311.8241-313.2836,3,substitution,liever,ADV,advmod,liefde,NOUN,ROOT
n000329-fn000847-32.1696-33.5516,1,substitution,mij,PRON,ROOT,mijn,PRON,ROOT
n000329-fn000847-332.5808-334.8013,2,insertion,<ins>,<ins>,<ins>,wel,ADV,advmod
n000329-fn000847-332.5808-334.8013,6,deletion,naar,ADP,punct,<del>,<del>,<del>
n000329-fn000847-334.8013-336.9441,0,deletion,naar,ADP,case,<del>,<del>,<del>
n000329-fn000847-334.8013-336.9441,1,deletion,de,DET,det,<del>,<del>,<del>
n000329-fn000847-336.9441-338.1397,0,insertion,<ins>,<ins>,<ins>,doe,VERB,ROOT
n000329-fn000847-336.9441-338.1397,1,substitution,toe,ADP,ROOT,om,ADP,compound:prt
n000329-fn000847-336.9441-338.1397,2,substitution,omdat,SCONJ,ROOT,dat,PRON,obj
n000329-fn000847-339.6148-341.1287,1,substitution,veel,DET,advmod,voel,VERB,ROOT
n000329-fn000847-339.6148-341.1287,2,substitution,interessants,PROPN,ROOT,inclusie,NOUN,xcomp
n000329-fn000847-34.1261-35.3838,0,substitution,mij,PRON,nmod:poss,mijn,PRON,nmod:poss
n000329-fn000847-342.4447-344.1528,0,deletion,m,SYM,ROOT,<del>,<del>,<del>
n000329-fn000847-342.4447-344.1528,1,substitution,m,SYM,nmod,ehm,ADP,ROOT
n000329-fn000847-345.0224-347.0720,1,substitution,londen,PROPN,obl,langtuig,NOUN,obl
n000329-fn000847-348.9198-351.8073,2,substitution,makkelijke,ADJ,ROOT,makkelijker,ADJ,ROOT
n000329-fn000847-35.3838-36.9961,1,substitution,vriend,NOUN,ROOT,verlinkt,VERB,ROOT
n000329-fn000847-353.3679-355.3320,0,insertion,<ins>,<ins>,<ins>,eh,INTJ,ROOT
n000329-fn000847-355.3320-357.4438,0,insertion,<ins>,<ins>,<ins>,en,CCONJ,cc
n000329-fn000847-355.3320-357.4438,2,substitution,naar,ADP,case,na,ADP,case
n000329-fn000847-357.8013-358.4667,1,substitution,gaan,VERB,ROOT,hangen,VERB,ROOT
n000329-fn000847-358.4667-359.8908,3,deletion,te,ADP,mark,<del>,<del>,<del>
n000329-fn000847-358.4667-359.8908,4,substitution,gaan,VERB,ROOT,daar,ADV,amod
n000329-fn000847-36.9961-38.8092,0,deletion,is,AUX,cop,<del>,<del>,<del>
n000329-fn000847-36.9961-38.8092,1,deletion,ook,ADV,advmod,<del>,<del>,<del>
n000329-fn000847-36.9961-38.8092,2,deletion,'t,PRON,nsubj,<del>,<del>,<del>
n000329-fn000847-36.9961-38.8092,3,substitution,zij,PRON,nsubj,zijn,AUX,ROOT
n000329-fn000847-362.8255-364.4404,1,insertion,<ins>,<ins>,<ins>,het,PRON,nsubj
n000329-fn000847-362.8255-364.4404,3,substitution,het,PRON,nsubj,heel,ADJ,advmod
n000329-fn000847-366.6051-368.5538,0,insertion,<ins>,<ins>,<ins>,en,CCONJ,cc
n000329-fn000847-366.6051-368.5538,2,insertion,<ins>,<ins>,<ins>,goede,ADJ,amod
n000329-fn000847-366.6051-368.5538,3,substitution,goedkoop,ADJ,amod,kop,NOUN,obj
n000329-fn000847-366.6051-368.5538,4,substitution,vlieg,VERB,ROOT,vliegt,VERB,ROOT
n000329-fn000847-369.0883-371.5194,6,deletion,ja,INTJ,advmod,<del>,<del>,<del>
n000329-fn000847-372.6841-375.1042,0,substitution,makkelijke,ADJ,amod,makkelijker,ADJ,ROOT
n000329-fn000847-372.6841-375.1042,2,deletion,te,ADP,case,<del>,<del>,<del>
n000329-fn000847-372.6841-375.1042,4,substitution,lei,INTJ,parataxis,te,ADP,mark
n000329-fn000847-372.6841-375.1042,5,substitution,reizen,VERB,ROOT,wijzen,VERB,advcl
n000329-fn000847-384.9172-386.0041,2,deletion,lie,VERB,ROOT,<del>,<del>,<del>
n000329-fn000847-386.0041-387.9880,0,deletion,wi,PROPN,ROOT,<del>,<del>,<del>
n000329-fn000847-386.0041-387.9880,1,deletion,wi,PROPN,flat,<del>,<del>,<del>
n000329-fn000847-386.0041-387.9880,2,deletion,l,SYM,fixed,<del>,<del>,<del>
n000329-fn000847-386.0041-387.9880,6,deletion,ik,PRON,ROOT,<del>,<del>,<del>
n000329-fn000847-387.9880-390.3984,0,insertion,<ins>,<ins>,<ins>,ik,PRON,nsubj
n000329-fn000847-387.9880-390.3984,1,substitution,verblijf,NOUN,ROOT,blijf,VERB,ROOT
n000329-fn000847-387.9880-390.3984,4,substitution,het,DET,det,een,DET,det
n000329-fn000847-397.9524-400.1546,2,deletion,beetje,NOUN,obl,<del>,<del>,<del>
n000329-fn000847-401.6141-402.9467,1,insertion,<ins>,<ins>,<ins>,ze,PRON,nsubj
n000329-fn000847-401.6141-402.9467,2,insertion,<ins>,<ins>,<ins>,het,PRON,obj
n000329-fn000847-401.6141-402.9467,3,substitution,zeg,VERB,ROOT,hadden,AUX,aux
n000329-fn000847-401.6141-402.9467,4,substitution,dat,SCONJ,nsubj,gehad,VERB,ROOT
n000329-fn000847-402.9467-404.3936,0,insertion,<ins>,<ins>,<ins>,goed,ADJ,advmod
n000329-fn000847-402.9467-404.3936,1,insertion,<ins>,<ins>,<ins>,de,DET,det
n000329-fn000847-402.9467-404.3936,2,insertion,<ins>,<ins>,<ins>,koop,NOUN,nsubj
n000329-fn000847-402.9467-404.3936,3,substitution,goedkoop,ADJ,amod,gaat,VERB,ROOT
n000329-fn000847-402.9467-404.3936,4,substitution,hotel,NOUN,nsubj,deels,ADJ,advmod
n000329-fn000847-405.2631-406.5984,2,insertion,<ins>,<ins>,<ins>,is,AUX,cop
n000329-fn000847-405.2631-406.5984,3,substitution,dus,ADV,advmod,gewoon,ADJ,advmod
n000329-fn000847-405.2631-406.5984,4,substitution,kan,VERB,parataxis,echt,ADJ,advmod
n000329-fn000847-405.2631-406.5984,5,substitution,ik,PRON,nsubj,een,DET,ROOT
n000329-fn000847-412.5196-413.7307,0,deletion,v,SYM,ROOT,<del>,<del>,<del>
n000329-fn000847-412.5196-413.7307,1,substitution,ik,PRON,ROOT,eh,INTJ,ROOT
n000329-fn000847-413.7307-416.7181,3,substitution,vernieten,NOUN,obj,vernietigen,VERB,ROOT
n000329-fn000847-413.7307-416.7181,5,substitution,mij,PRON,nmod,mijn,PRON,punct
n000329-fn000847-416.7181-418.2158,0,insertion,<ins>,<ins>,<ins>,een,DET,det
n000329-fn000847-416.7181-418.2158,1,substitution,wijze,NOUN,ROOT,reis,NOUN,ROOT
n000329-fn000847-419.2560-419.7840,0,substitution,ben,AUX,ROOT,daan,VERB,ROOT
n000329-fn000847-42.6601-44.1662,1,deletion,ik,PRON,ROOT,<del>,<del>,<del>
n000329-fn000847-421.1659-422.5007,0,deletion,zijn,PRON,nmod:poss,<del>,<del>,<del>
n000329-fn000847-421.1659-422.5007,1,substitution,sorry,SYM,ROOT,zang,NOUN,ROOT
n000329-fn000847-436.6874-439.3581,0,deletion,ik,PRON,nsubj,<del>,<del>,<del>
n000329-fn000847-436.6874-439.3581,1,deletion,wil,VERB,ROOT,<del>,<del>,<del>
n000329-fn000847-439.3581-441.7028,1,deletion,ik,PRON,nsubj,<del>,<del>,<del>
n000329-fn000847-439.3581-441.7028,2,deletion,be,DET,det,<del>,<del>,<del>
n000329-fn000847-44.1662-46.8274,2,substitution,londen,PROPN,ROOT,landen,NOUN,ROOT
n000329-fn000847-442.0754-442.9604,1,substitution,hou,VERB,ROOT,houd,VERB,ROOT
n000329-fn000847-442.9604-444.3172,3,insertion,<ins>,<ins>,<ins>,zijn,AUX,cop
n000329-fn000847-447.7071-450.2331,1,substitution,or,SYM,appos,of,CCONJ,cc
n000329-fn000847-447.7071-450.2331,4,deletion,de,DET,det,<del>,<del>,<del>
n000329-fn000847-452.0457-454.0797,4,deletion,om,ADP,case,<del>,<del>,<del>
n000329-fn000847-452.0457-454.0797,5,substitution,lijs,NOUN,obl,omlaag,ADV,advmod
n000329-fn000847-454.0797-455.5704,0,deletion,rijs,NOUN,nmod,<del>,<del>,<del>
n000329-fn000847-454.0797-455.5704,1,substitution,te,ADP,ROOT,reizen,VERB,ROOT
n000329-fn000847-456.5952-458.9244,3,deletion,ik,PRON,nsubj,<del>,<del>,<del>
n000329-fn000847-458.9244-460.1976,0,substitution,zelf,ADV,advmod,self,SYM,ROOT
n000329-fn000847-458.9244-460.1976,1,substitution,koken,VERB,ROOT,cooking,NOUN,fixed
n000329-fn000847-460.1976-460.8150,0,insertion,<ins>,<ins>,<ins>,zij,PRON,ROOT
n000329-fn000847-460.1976-460.8150,1,insertion,<ins>,<ins>,<ins>,al,ADV,amod
n000329-fn000847-460.1976-460.8150,2,substitution,zelf,ADV,ROOT,af,ADP,case
n000329-fn000847-469.5728-471.7156,2,substitution,i,NOUN,fixed,is,AUX,cop
n000329-fn000847-471.7156-473.6099,2,insertion,<ins>,<ins>,<ins>,het,PRON,obj
n000329-fn000847-473.6099-475.9079,3,insertion,<ins>,<ins>,<ins>,het,DET,det
n000329-fn000847-473.6099-475.9079,4,substitution,restaurants,NOUN,nmod,restland,NOUN,nmod
n000329-fn000847-475.9079-477.9022,0,insertion,<ins>,<ins>,<ins>,maar,CCONJ,mark
n000329-fn000847-479.6102-481.7219,3,insertion,<ins>,<ins>,<ins>,een,DET,det
n000329-fn000847-48.4733-51.2682,0,insertion,<ins>,<ins>,<ins>,en,CCONJ,cc
n000329-fn000847-48.4733-51.2682,1,substitution,er,ADV,advmod,als,SCONJ,mark
n000329-fn000847-48.4733-51.2682,3,substitution,veel,ADV,advmod,viool,NOUN,advcl
n000329-fn000847-48.4733-51.2682,4,substitution,beroemd,ADJ,ROOT,ploemt,VERB,ROOT
n000329-fn000847-481.7219-483.8958,0,insertion,<ins>,<ins>,<ins>,dat,PRON,nsubj
n000329-fn000847-481.7219-483.8958,1,insertion,<ins>,<ins>,<ins>,is,AUX,cop
n000329-fn000847-481.7219-483.8958,2,substitution,dus,ADV,advmod,mooi,ADJ,ROOT
n000329-fn000847-481.7219-483.8958,3,substitution,morgen,ADV,advmod,en,CCONJ,cc
n000329-fn000847-481.7219-483.8958,6,insertion,<ins>,<ins>,<ins>,denk,VERB,ROOT
n000329-fn000847-481.7219-483.8958,7,substitution,het,PRON,obj,ik,PRON,obj
n000329-fn000847-481.7219-483.8958,8,substitution,tegen,ADP,case,heel,ADJ,advmod
n000329-fn000847-481.7219-483.8958,9,substitution,jou,PRON,obl,erg,ADJ,advmod
n000329-fn000847-499.5289-502.1865,0,insertion,<ins>,<ins>,<ins>,dat,SCONJ,mark
n000329-fn000847-499.5289-502.1865,1,insertion,<ins>,<ins>,<ins>,ik,PRON,nsubj
n000329-fn000847-499.5289-502.1865,4,substitution,gids,NOUN,appos,gekregen,VERB,ROOT
n000329-fn000847-499.5289-502.1865,5,substitution,hebben,AUX,ROOT,heb,AUX,aux
n000329-fn000847-507.9839-509.7704,1,deletion,ik,PRON,ROOT,<del>,<del>,<del>
n000329-fn000847-509.7704-512.0761,0,deletion,kan,AUX,aux,<del>,<del>,<del>
n000329-fn000847-51.2682-53.4420,0,insertion,<ins>,<ins>,<ins>,van,ADP,case
n000329-fn000847-51.2682-53.4420,1,substitution,beroemd,ADJ,amod,rond,ADP,case
n000329-fn000847-515.1660-517.3554,3,deletion,'s,DET,parataxis,<del>,<del>,<del>
n000329-fn000847-519.2498-521.7124,4,insertion,<ins>,<ins>,<ins>,een,DET,det
n000329-fn000847-519.2498-521.7124,5,substitution,reis,NOUN,obj,lijstje,NOUN,obj
n000329-fn000847-519.2498-521.7124,6,substitution,gids,NOUN,appos,gieten,VERB,xcomp
n000329-fn000847-521.7124-522.6751,0,substitution,krijgen,VERB,ROOT,klijten,NOUN,ROOT
n000329-fn000847-53.7591-56.5391,3,deletion,vinde,VERB,ROOT,<del>,<del>,<del>
n000329-fn000847-53.7591-56.5391,4,deletion,daar,ADV,advmod,<del>,<del>,<del>
n000329-fn000847-53.7591-56.5391,5,substitution,het,PRON,obj,vind,VERB,ROOT
n000329-fn000847-53.7591-56.5391,6,substitution,'t,PRON,obj,dat,SCONJ,obj
n000329-fn000847-533.3781-534.8722,1,deletion,ik,PRON,ROOT,<del>,<del>,<del>
n000329-fn000847-533.3781-534.8722,2,deletion,wi,PROPN,flat,<del>,<del>,<del>
n000329-fn000847-534.8722-536.3384,0,insertion,<ins>,<ins>,<ins>,eh,INTJ,parataxis
n000329-fn000847-534.8722-536.3384,2,insertion,<ins>,<ins>,<ins>,eh,INTJ,ROOT
n000329-fn000847-537.1303-538.6054,0,insertion,<ins>,<ins>,<ins>,ehm,ADP,case
n000329-fn000847-537.1303-538.6054,1,substitution,wil,VERB,ROOT,we,PRON,ROOT
n000329-fn000847-539.7953-542.0214,0,deletion,een,DET,det,<del>,<del>,<del>
n000329-fn000847-552.6601-554.1811,1,insertion,<ins>,<ins>,<ins>,ga,VERB,ROOT
n000329-fn000847-552.6601-554.1811,2,substitution,kan,AUX,aux,hem,PRON,obj
n000329-fn000847-555.1593-556.1996,0,substitution,en,CCONJ,ROOT,ehm,ADP,ROOT
n000329-fn000847-559.5312-561.5964,0,deletion,dat,SCONJ,mark,<del>,<del>,<del>
n000329-fn000847-559.5312-561.5964,1,deletion,wer,X,nsubj,<del>,<del>,<del>
